Product ID,Average Price,Price,Price Table,Status,Card Type,Related Image,Related Image Alt,Related Image Caption,Body,Related File,Type,Created date,Updated date,design form,Product Type,SKU,Price Table Amount,Price Table Quantity,Title,Packaging
19,0.75,$240.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$240.00</td><td>$216.00</td><td>$192.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/lolliball-lollipop-fundraiser_0.png,Lolliball Lollipop Fundraising Product cc-022501,Lolliball Lollipop Fundraising Product,"<p>Score a victory with <i>Lolliball</i> lollipops. Whether fundraising for a youth sports league or high school team, our football shaped lollipops will help you reach your goal. Available in many colors and flavors.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr align=""left"">
<td>1-4</td>
<td>$240</td>
<td>50%</td>
<td>$240</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$216</td>
<td>55%</td>
<td>$264</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$192</td>
<td>60%</td>
<td>$288</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 items per case (16 inner bags of 40). <a title=""Flavors"" href=""/lolliball-lollipop-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Item Size: </strong>1.0 oz.<br /><strong>Selling Price:</strong> 75¢<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" href=""/lollipop-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320413387,1625506798,,117,cc-022501,24000,,Lolliball Lollipops,640
20,,$160.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$160.00</td><td>$153.00</td><td>$147.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/easter-joy-lollipop-fundraiser_0.png,Easter Joy Lollipop Fundraiser cc-022518,Easter Joy Lollipop Fundraiser,"<p>Easter Joy lollipops are great for Easter egg hunts and basket stuffers. These lollipops come in 3 joyful shapes: Chick 'n Egg, Bunny and Egg.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr align=""left"">
<td>1-4</td>
<td>$160</td>
<td>50%</td>
<td>$160</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$153</td>
<td>52%</td>
<td>$167</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$147</td>
<td>54%</td>
<td>$173</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 units per case (16 inner bags of 40). <a title=""Flavors"" rel=""lightframe"" href=""/easter-joy-lollipop-flavors"">Flavors</a><br /><strong>Unit Size: </strong>1.0 oz.<br /><strong>Average Price:</strong> 50¢<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/lollipop-shipping"">Free shipping</a></p>
",,product,1320413554,1566831357,,117,cc-022518,16000,,Easter Joy Lollipops,
21,0.75,$240.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$240.00</td><td>$216.00</td><td>$192.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/merry-pop-fundraiser.png,Merry Pops Lollipop Fundraising Product cc-022525,Merry Pops Lollipop Fundraising Product,"<p><i>Merry Pops</i> come in 3 familiar holiday shapes, a red Santa Claus, a white snowman, and a green Christmas tree. These lollipops also make great stocking stuffers. No gluten, egg, shellfish, nut, or milk.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr align=""left"">
<td>1-4</td>
<td>$240</td>
<td>50%</td>
<td>$240</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$216</td>
<td>55%</td>
<td>$264</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$192</td>
<td>60%</td>
<td>$288</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 items per case (16 inner bags of 40). <a title=""Flavors"" href=""/merry-pop-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Item Size: </strong>1.0 oz.<br /><strong>Selling Price:</strong> 75¢<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" href=""/lollipop-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320413709,1625506268,,117,cc-022525,24000,,Merry Pops,640
22,0.75,$240.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$240.00</td><td>$216.00</td><td>$192.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/lolliween-lollipop-fundraiser_0.png,Lolliween Lollipop Fundraising Product cc-022532,Lolliween Lollipop Fundraising Product,"<p><i>Lolliween</i> lollipops are the perfect Halloween candy treat. Great for trick-or-treaters or just some scary fun. These lollipops come in 3 spooky shapes: Ghost, Jack-o’-Lantern & Skull.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr align=""left"">
<td>1-4</td>
<td>$240</td>
<td>50%</td>
<td>$240</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$216</td>
<td>55%</td>
<td>$264</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$192</td>
<td>60%</td>
<td>$288</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 items per case (16 inner bags of 40). <a title=""Flavors"" href=""/lolliween-lollipop-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Item Size: </strong>1.0 oz.<br /><strong>Selling Price:</strong> 75¢<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" href=""/lollipop-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320413860,1625506567,,117,cc-022532,24000,,Lolliween Lollipops,640
23,0.75,$240.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$240.00</td><td>$216.00</td><td>$192.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/hot-pops-fundraising-product.png,Hot Pops Lollipop Fundraising Product cc-02257,Hot Pops Lollipop Fundraising Product,"<p><i>Hot Pops</i> offer a unique blend of spicy and sour. Dipped in chili on one side and sour fruit on the other, they’ll take your taste buds on an exciting ride. Available in Orange, Pineapple, Green Apple, Lemon, and Watermelon.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr align=""left"">
<td>1-4</td>
<td>$240</td>
<td>50%</td>
<td>$240</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$216</td>
<td>55%</td>
<td>$264</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$192</td>
<td>60%</td>
<td>$288</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 items per case (16 inner bags of 40). <a title=""Flavors"" href=""/hot-pop-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Item Size: </strong>1.0 oz.<br /><strong>Selling Price:</strong> 75¢<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" href=""/lollipop-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320414004,1625506972,,117,cc-02257,24000,,Hot Pops,640
24,,$160.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$160.00</td><td>$153.00</td><td>$147.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/sugarfree_web-edit3.jpg,,,"<p>Sugar free lollipops can make your group up to 54% profit with <a title=""free shipping"" href=""/resource/lollipop-shipping-information"">free shipping</a> on all orders!</p>
<h3><strong>Pricing & Profit:</strong></h3>
<table border=""0"">
<thead>
<tr align=""center"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>You Make</td>
</tr>
</thead>
<tr align=""left"">
<td>1-4</td>
<td>$160</td>
<td>50%</td>
<td>$160-$640</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$153</td>
<td>52%</td>
<td>$835-$1,503</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$147</td>
<td>54%</td>
<td>$1,730+</td>
</tr>
</table>
<h3><strong>Product Details:</strong></h3>
<ul>
<li><strong>Minimum Order: </strong>1 Case</li>
<li><strong>Packaging: </strong>640 Lollipops/Case <em>(16 inner bags of 40)</em></li>
<li><strong>Size: </strong>1.0 oz. Lollipops</li>
<li><strong>Average Price: </strong>50¢</li>
</ul>
<table border=""0"">
<tr align=""center"">
<td colspan=""2"">Sugar Free Lollipop Flavors</td>
</tr>
<tr>
<td>Bubble Gum</td>
<td>Citrus Apple</td>
</tr>
<tr>
<td>Watermelon</td>
<td>Cherry</td>
</tr>
<tr>
<td>Green Apple</td>
<td>Cherry Lemonade</td>
</tr>
<tr>
<td>Mandarin</td>
<td></td>
</tr>
</table>
<h3><strong>What you need to know:</strong></h3>
<ul>
<li>Your order is processed within 2 business days</li>
<li>Free shipping on reorders</li>
<li><a title=""Questions about lollipops?"" href=""/resource/answers-questions-about-lollipops"">Questions about lollipops?</a></li>
</ul>
<h3>Additional Information:</h3>
","https://bigfundraisingideas.com/sites/default/files/gourmet_lollipop_overview_3.pdf, https://bigfundraisingideas.com/sites/default/files/nutritional_info_-_sugar_free.pdf, https://bigfundraisingideas.com/sites/default/files/purchase_order_form_22.pdf, https://bigfundraisingideas.com/sites/default/files/sales_tracking_sheet_11.pdf",product,1320414154,1566834700,,117,cc-02258,16000,,Sugar Free Lollipops,
25,,$320.00,"
 <tr><th>Quantity</th><th>1 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$320.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/hope-ribbon-lollipop-fundraiser_0.png,Hope Ribbon Lollipop Fundraiser cc-022617,Hope Ribbon Lollipop Fundraiser,"<p>Hope Ribbon lollipops raise money as well as breast cancer awareness. A portion of the sale will be donated to a cancer research organization.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr align=""left"">
<td>1+</td>
<td>$320</td>
<td>50%</td>
<td>$320</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 units per case (16 inner bags of 40). <a title=""Flavors"" rel=""lightframe"" href=""/hope-ribbon-lollipop-flavors"">Flavors</a><br /><strong>Unit Size: </strong>1.0 oz.<br /><strong>Average Price:</strong> $1.00<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/lollipop-shipping"">Free shipping</a></p>
",,product,1320414265,1566832034,,117,cc-022617,32000,,Hope Ribbon Lollipops,
26,0.75,$240.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$240.00</td><td>$216.00</td><td>$192.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/yummy-bear-lollipop-fundraiser_0.png,Yummy Bear Lollipop Fundraising Product cc-022624,Yummy Bear Lollipop Fundraising Product,"<p><i>Yummy Bear</i> lollipops are lovable teddy-bear-shaped lollipops. Great for any occasion, they're loved by children and adults alike. Available in 6 adorable flavors with no gluten, nuts, milk, shellfish or eggs.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr align=""left"">
<td>1-4</td>
<td>$240</td>
<td>50%</td>
<td>$240</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$216</td>
<td>55%</td>
<td>$264</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$192</td>
<td>60%</td>
<td>$288</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 items per case (16 inner bags of 40). <a title=""Flavors"" href=""/yummy-bear-lollipop-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Item Size: </strong>1.0 oz.<br /><strong>Selling Price:</strong> 75¢<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" href=""/lollipop-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320414450,1625505822,,117,cc-022624,24000,,Yummy Bear Lollipops,640
27,0.75,$240.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$240.00</td><td>$216.00</td><td>$192.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/yummy-star-lollipop-fundraiser_0.png,Yummy Star Lollipop Fundraising Product cc-022631,Yummy Star Lollipop Fundraising Product,"<p><i>Yummy Star</i> lollipops will add a burst of star power to your next fundraiser. These allergy-friendly treats are free of gluten, nuts, shellfish, eggs, and milk. Available in 6 delightful flavors.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr align=""left"">
<td>1-4</td>
<td>$240</td>
<td>50%</td>
<td>$240</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$216</td>
<td>55%</td>
<td>$264</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$192</td>
<td>60%</td>
<td>$288</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 items per case (16 inner bags of 40). <a title=""Flavors"" href=""/yummy-star-lollipop-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Item Size: </strong>1.0 oz.<br /><strong>Selling Price:</strong> 75¢<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" href=""/lollipop-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320414650,1625505458,,117,cc-022631,24000,,Yummy Star Lollipops,640
28,,$120.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$120.00</td><td>$115.00</td><td>$111.50</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/yummyvalentinelarge-edit3.jpg,,,"<p>‘Yummy Valentine’ jumbo lollipops come in cherry flavor and can make your group up to 54% profit with <a title=""free shipping"" href=""/resource/lollipop-shipping-information"">free shipping</a> on all orders!</p>
<h3><strong>Pricing & Profit:</strong></h3>
<table border=""0"">
<thead>
<tr align=""center"" valign=""middle"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>You Make</td>
</tr>
</thead>
<tr align=""left"">
<td>1-4</td>
<td>$120</td>
<td>50%</td>
<td>$120-$480</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$115</td>
<td>52%</td>
<td>$625-$1,125</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$111.50</td>
<td>54%</td>
<td>$1,250+</td>
</tr>
</table>
<h3><strong>Product Details:</strong></h3>
<ul>
<li><strong>Minimum Order: </strong>1 Case</li>
<li><strong>Packaging: </strong>240 Lollipops/Case <em>(24 inner carriers of 10)</em></li>
<li><strong>Size: </strong>1.58 oz. Lollipops</li>
<li><strong>Average Price: </strong>$1.00</li>
</ul>
<h3><strong>What you need to know:</strong></h3>
<ul>
<li>Your order is processed within 2 business days</li>
<li>Free shipping on reorders</li>
<li><a title=""Questions about lollipops?"" href=""/resource/answers-questions-about-lollipops"">Questions about lollipops?</a></li>
</ul>
<h3>Additional Information:</h3>
","https://bigfundraisingideas.com/sites/default/files/jumbo_lollipop_overview.pdf, https://bigfundraisingideas.com/sites/default/files/nutritional_info_-_yummy_valentine_jumbo.pdf, https://bigfundraisingideas.com/sites/default/files/purchase_order_form_27.pdf, https://bigfundraisingideas.com/sites/default/files/sales_tracking_sheet_16.pdf, https://bigfundraisingideas.com/sites/default/files/seasonal_lollipop_overview_5.pdf",product,1320415535,1566835799,,117,cc-022648,12000,,Yummy Valentine Lollipops,
29,,$120.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$120.00</td><td>$115.00</td><td>$111.50</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/yummy-swirl-pops-fundraiser_0.png,Yummy Swirl Pops Fundraiser cc-022655,Yummy Swirl Pops Fundraiser,"<p>Yummy Swirl Pops are our largest lollipops and come exclusively in sour apple flavor.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr align=""left"">
<td>1-4</td>
<td>$120.00</td>
<td>50%</td>
<td>$120</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$115.00</td>
<td>52%</td>
<td>$125</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$111.50</td>
<td>54%</td>
<td>$128.50</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 240 units per case (24 inner carriers of 10).<br /><strong>Unit Size: </strong>1.58 oz.<br /><strong>Average Price:</strong> $1.00<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/lollipop-shipping"">Free shipping</a></p>
",,product,1320415705,1566835750,,117,cc-022655,12000,,Yummy Swirl Pops,
30,,$160.00,"
 <tr><th>Quantity</th><th>1 - 4</th><th>5 - 9</th><th>10 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$160.00</td><td>$153.00</td><td>$147.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/red-ribbon-lollipop-fundraiser_1.png,Red Ribbon Lollipop Fundraising Product cc-022686,Red Ribbon Lollipop Fundraising Product,"<p>Red Ribbon lollipops are a sweet way to reinforce the “Just Say No” to drugs message.</p>
<h2>Pricing & Profit</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tr align=""left"">
<td>1-4</td>
<td>$160</td>
<td>50%</td>
<td>$160</td>
</tr>
<tr align=""left"">
<td>5-9</td>
<td>$153</td>
<td>52%</td>
<td>$167</td>
</tr>
<tr align=""left"">
<td>10+</td>
<td>$147</td>
<td>54%</td>
<td>$173</td>
</tr>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 640 units per case (16 inner bags of 40). <a title=""Flavors"" rel=""lightframe"" href=""/red-ribbon-lollipop-flavors"">Flavors</a><br /><strong>Unit Size: </strong>1.0 oz.<br /><strong>Average Price:</strong> 50¢<br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/lollipop-shipping"">Free shipping</a></p>
",,product,1320416030,1566833842,,117,cc-022686,16000,,Red Ribbon Lollipops,
31,10,$144.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$120.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/cheddar-cheese-popcorn-fundraiser_0.png,Cheddar Cheese Popcorn Fundraiser Bag vwc-31002,Cheddar Cheese Popcorn Fundraiser Bag,"<p>Savor the rich and tangy flavor of <i>Cheddar Cheese</i> Popcorn. It’s bursting with real Wisconsin cheese in every bite. Gluten Free, MSG Free, and GMO Free Corn.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>10-24</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>25+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 24 items per case (4 inner boxes of 6 bags)<br /><strong>Item Size:</strong> 4 oz.<br /><strong>Selling Price:</strong> $10<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320416412,1618518600,,119,vwc-31002,14400,,Cheddar Cheese Popcorn,24
32,10,$144.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$120.00</td> </tr>


",0,,https://bigfundraisingideas.com/sites/default/files/classic-caramel-popcorn-fundraiser_0.png,Classic Caramel Popcorn Fundraising Product vwc-31014,Classic Caramel Popcorn Fundraising Product,"<p>This favorite combines creamy butter and sweet brown sugar. Our mouth-watering Caramel Corn is the classic snack.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>10-24</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>25+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 24 items per case (4 inner boxes of 6 bags)<br /><strong>Item Size:</strong> 11 oz.<br /><strong>Selling Price:</strong> $10.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320416512,1614466566,,119,vwc-31014,14400,,Classic Caramel Popcorn,24
33,10,$144.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$120.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/jalapeno-cheese-popcorn-fundraiser_0.png,Jalapeño Cheddar Popcorn Fundraiser Bag vwc-31026,Jalapeño Cheddar Popcorn Fundraiser Bag,"<p><i>Jalapeño Cheddar</i> offers your taste buds a refreshing kick with a stimulating twist. The perfect blend of rich, yet smooth cheddar cheese tumbled with a touch of zesty jalapeño delivers just the right amount of heat.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>10-24</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>25+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 24 items per case (4 inner boxes of 6 bags)<br /><strong>Item Size:</strong> 11 oz.<br /><strong>Selling Price:</strong> $10<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320416621,1618518813,,119,vwc-31026,14400,,Jalapeño Cheddar Popcorn,24
34,10,$144.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$144.00</td><td>$132.00</td><td>$120.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/chicago-style-popcorn-fundraiser_0.png,Chicago Style Popcorn Fundraiser Bag vwc-31031,Chicago Style Popcorn Fundraiser Bag,"<p><i>Chicago Style</i> is a favorite blend of classic sweet caramel and rich tangy cheddar cheese. Mixed together you end up with a delicious sweet and savory treat. Gluten Free, MSG Free, and GMO Free Corn.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>10-24</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>25+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 24 items per case (4 inner boxes of 6 bags)<br /><strong>Item Size:</strong> 6.5 oz.<br /><strong>Selling Price:</strong> $10<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1320416739,1618519510,,119,vwc-31031,14400,,Chicago Style Popcorn,24
